u_2,u_3,u_6,P_g2_mw,P_g3_mw,P_g6_mw,P_s8_mw,P_load_total_mw,label,critical_real,critical_imag,slack_power_mw
0,0,1,0.0,0.0,38.839224647221464,93.50149606807786,274.3745220700387,1,0.5757228805490997,4.000109555397334,150.1950455268251
0,0,1,0.0,0.0,38.25766781702133,94.69680396174084,228.71975572157962,1,0.7436980340001482,3.615779790671301,100.22938422238919
0,0,1,0.0,0.0,31.90838203489677,93.06494890645178,250.91803208815935,1,0.5538861935946515,3.8815766352392185,132.34793259587977
0,0,1,0.0,0.0,37.48331562897919,95.58634692303671,195.8370264834362,1,0.9177322003692674,3.2556122890604677,65.50082838381527
0,0,1,0.0,0.0,31.842702128664968,95.19814788555257,265.4676922422107,1,0.8399355448327481,3.8643957141362013,146.20090105608813
0,0,1,0.0,0.0,38.43025066841586,95.10846323621273,231.97947906500798,1,0.7921064089528067,3.61434675574461,103.12384649394382
0,0,1,0.0,0.0,37.57690664518389,94.88518085453887,238.66092505856227,1,0.7605362438190499,3.6811452963237867,111.3803209716989
0,0,1,0.0,0.0,37.56360657581642,41.977093236994136,183.43479213663153,0,-0.1994482048561159,0.0,107.06012568464062
0,0,1,0.0,0.0,38.44320116411493,94.16947951021909,230.97275172681236,1,0.6734016752603642,3.665082477826888,102.95366119548426
0,0,1,0.0,0.0,35.48028768266039,94.88656087407865,230.15967789065266,1,0.7764048080170445,3.61806603205748,104.469294614713
0,0,1,0.0,0.0,38.30640673411992,95.67785338522155,230.9611629450347,1,0.867740969445888,3.5664717504214254,101.61192470272755
0,0,1,0.0,0.0,39.20571944996361,92.4935256571103,191.28272654320904,1,0.5573252953677108,3.4206289085441663,62.01565509709225
0,0,1,0.0,0.0,39.87871581846534,92.46702594040636,202.6911105873542,1,0.5205309442453829,3.524738984357976,73.2590925278374
0,1,0,0.0,17.622289926324534,0.0,91.44277615599195,208.1118922714225,1,0.7418310779781129,3.6215627314876704,102.9304229085778
0,1,0,0.0,17.197484391385757,0.0,93.8200699326096,186.58025492037729,1,1.0804407644341874,3.224486510970557,78.32547783321633
0,1,0,0.0,12.465755300736387,0.0,93.57644101889987,209.45203261259027,1,1.0585019713129649,3.472866611144914,107.71596150540832
0,1,0,0.0,20.63459510779278,0.0,52.693720005005716,216.93793392448387,0,-0.19868238164440813,0.0,149.0429006801959
0,1,0,0.0,11.793712636882063,0.0,92.54523489927212,194.15258202576578,1,0.9241853368463482,3.420541526637225,93.17941022094614
0,1,0,0.0,14.973850442195152,0.0,95.65982361095536,184.3997835750769,1,1.3449063579591747,2.979466162847877,76.57199475892486
0,1,0,0.0,13.153508144343814,0.0,94.39989879386292,187.8719688875101,1,1.1738210948685377,3.1774763362350256,83.32984717043774
0,1,0,0.0,17.35683059313601,0.0,93.20657801100886,201.4607378274691,1,0.9851778833663625,3.4305427842732437,94.42756443876132
0,1,0,0.0,16.205210877513792,0.0,51.44663376952464,191.2483877070832,0,-0.19887813608870233,0.0,127.52647840373952
0,1,0,0.0,13.350760200337943,0.0,94.67862821878296,207.01700088352035,1,1.2123965843239475,3.337959525950314,103.11643550346395
0,1,0,0.0,15.516999736528831,0.0,95.07668680747253,187.72657274337578,1,1.2592387633046065,3.0956696801611105,80.05803297988894
0,1,0,0.0,30.931954798643666,0.0,73.08488553232634,190.33620463115864,0,-0.19762234078777652,0.0,88.7617672301989
0,1,0,0.0,14.472888237709148,0.0,94.85156375891931,183.57578556766754,1,1.2337151637826125,3.075842042443109,77.01003001437591
0,1,0,0.0,33.343930041884974,0.0,42.062931050992944,203.58718062843184,0,-0.19913350072785366,0.0,132.45619474931212
0,1,0,0.0,45.562915748740764,0.0,37.71387457045328,214.78347128486823,0,-0.19920719308162213,0.0,136.1947534974153
0,1,0,0.0,17.065287713233783,0.0,95.08205592613872,186.57136591932908,1,1.2550035725466997,3.082043457397116,77.23104576630038
0,1,0,0.0,21.56552302973426,0.0,30.60201317674801,213.3622480677548,0,-0.1993868568670681,0.0,167.75957933936192
0,1,0,0.0,17.095669366848483,0.0,92.78228981216127,197.33899995802392,1,0.9310683665006079,3.4282227777748804,90.75713356695965
0,1,0,0.0,15.428580199339187,0.0,13.8037888058955,202.27688798753135,0,-0.1997194724324369,0.0,180.4874682513001
0,1,0,0.0,12.833314053582521,0.0,95.84683709951777,182.42170729216286,1,1.3799515499587176,2.9276329469117264,76.54605318938792
0,1,0,0.0,10.150727785304166,0.0,93.83269288216948,200.82745122738996,1,1.1048720466838713,3.371374670755747,100.7239518821534
0,1,0,0.0,20.785608906523358,0.0,79.24406057603977,203.66550246663093,0,-0.19671883520505287,0.0,107.10863876314758
0,1,0,0.0,18.934908572612102,0.0,94.67328785135082,185.59681938591174,1,1.1924541379486948,3.120676637177716,74.66563160748282
0,1,0,0.0,11.143571404144193,0.0,93.26080743435452,183.3146590360317,1,1.0316405485693618,3.24472976855241,81.75206277706499
0,1,0,0.0,13.357260391971401,0.0,94.05150895973813,181.4649310665554,1,1.1302398645147953,3.1433357061562135,76.73694073838676
0,1,0,0.0,44.059243618748674,0.0,75.55260958502994,224.1498067940155,0,-0.1969877445999021,0.0,108.27903224192536
0,1,0,0.0,10.774979697373107,0.0,92.5288920993155,203.69301862131778,1,0.9217124057119128,3.5131933673739453,104.38424881813535
0,1,0,0.0,44.13971660079743,0.0,40.325339468802426,179.39980429964947,0,-0.19929481823076295,0.0,97.47737726405421
